date,year,month,day,store,eff_year,eff_month,eff_day,eff_store,lambda,clients
2023-03-05,2023,Marzo,Domingo,Palermo,1000,2000,1000,1000,5000,5064
2023-03-05,2023,Marzo,Domingo,Santa Ana,1000,2000,1000,5000,9000,9087
2023-03-06,2023,Marzo,Lunes,Córdoba,1000,2000,2000,3000,8000,7989
2023-03-06,2023,Marzo,Lunes,La Floresta,1000,2000,2000,2000,7000,7003
2023-03-06,2023,Marzo,Lunes,Los Cedros,1000,2000,2000,3000,8000,7867
2023-03-06,2023,Marzo,Lunes,Palermo,1000,2000,2000,1000,6000,5940
2023-03-06,2023,Marzo,Lunes,Santa Ana,1000,2000,2000,5000,10000,10044
2023-03-07,2023,Marzo,Martes,Córdoba,1000,2000,3000,3000,9000,8971
2023-03-07,2023,Marzo,Martes,La Floresta,1000,2000,3000,2000,8000,7873
2023-03-07,2023,Marzo,Martes,Los Cedros,1000,2000,3000,3000,9000,8808
2023-03-07,2023,Marzo,Martes,Palermo,1000,2000,3000,1000,7000,6923
2023-03-07,2023,Marzo,Martes,Santa Ana,1000,2000,3000,5000,11000,10942
2023-03-08,2023,Marzo,Miércoles,Córdoba,1000,2000,3500,3000,9500,9429
2023-03-08,2023,Marzo,Miércoles,La Floresta,1000,2000,3500,2000,8500,8502
2023-03-08,2023,Marzo,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9453
2023-03-08,2023,Marzo,Miércoles,Palermo,1000,2000,3500,1000,7500,7575
2023-03-08,2023,Marzo,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11634
2023-03-09,2023,Marzo,Jueves,Córdoba,1000,2000,3000,3000,9000,9060
2023-03-09,2023,Marzo,Jueves,La Floresta,1000,2000,3000,2000,8000,8048
2023-03-09,2023,Marzo,Jueves,Los Cedros,1000,2000,3000,3000,9000,8953
2023-03-09,2023,Marzo,Jueves,Palermo,1000,2000,3000,1000,7000,6807
2023-03-09,2023,Marzo,Jueves,Santa Ana,1000,2000,3000,5000,11000,10917
2023-03-10,2023,Marzo,Viernes,Córdoba,1000,2000,2000,3000,8000,7929
2023-03-10,2023,Marzo,Viernes,La Floresta,1000,2000,2000,2000,7000,7143
2023-03-10,2023,Marzo,Viernes,Los Cedros,1000,2000,2000,3000,8000,7911
2023-03-10,2023,Marzo,Viernes,Palermo,1000,2000,2000,1000,6000,5889
2023-03-10,2023,Marzo,Viernes,Santa Ana,1000,2000,2000,5000,10000,9766
2023-03-11,2023,Marzo,Sábado,Córdoba,1000,2000,1000,3000,7000,6989
2023-03-11,2023,Marzo,Sábado,La Floresta,1000,2000,1000,2000,6000,6026
2023-03-11,2023,Marzo,Sábado,Los Cedros,1000,2000,1000,3000,7000,7071
2023-03-11,2023,Marzo,Sábado,Palermo,1000,2000,1000,1000,5000,4947
2023-03-11,2023,Marzo,Sábado,Santa Ana,1000,2000,1000,5000,9000,9024
2023-03-12,2023,Marzo,Domingo,Córdoba,1000,2000,1000,3000,7000,7056
2023-03-12,2023,Marzo,Domingo,La Floresta,1000,2000,1000,2000,6000,6073
2023-03-12,2023,Marzo,Domingo,Los Cedros,1000,2000,1000,3000,7000,6926
2023-03-12,2023,Marzo,Domingo,Palermo,1000,2000,1000,1000,5000,4962
2023-03-12,2023,Marzo,Domingo,Santa Ana,1000,2000,1000,5000,9000,9095
2023-03-13,2023,Marzo,Lunes,Córdoba,1000,2000,2000,3000,8000,7882
2023-03-13,2023,Marzo,Lunes,La Floresta,1000,2000,2000,2000,7000,7120
2023-03-13,2023,Marzo,Lunes,Los Cedros,1000,2000,2000,3000,8000,7882
2023-03-13,2023,Marzo,Lunes,Palermo,1000,2000,2000,1000,6000,6044
2023-03-13,2023,Marzo,Lunes,Santa Ana,1000,2000,2000,5000,10000,10072
2023-03-14,2023,Marzo,Martes,Córdoba,1000,2000,3000,3000,9000,9105
2023-03-14,2023,Marzo,Martes,La Floresta,1000,2000,3000,2000,8000,8031
2023-03-14,2023,Marzo,Martes,Los Cedros,1000,2000,3000,3000,9000,8786
2023-03-14,2023,Marzo,Martes,Palermo,1000,2000,3000,1000,7000,6949
2023-03-14,2023,Marzo,Martes,Santa Ana,1000,2000,3000,5000,11000,11143
2023-03-15,2023,Marzo,Miércoles,Córdoba,1000,2000,3500,3000,9500,9566
2023-03-15,2023,Marzo,Miércoles,La Floresta,1000,2000,3500,2000,8500,8622
2023-03-15,2023,Marzo,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9531
2023-03-15,2023,Marzo,Miércoles,Palermo,1000,2000,3500,1000,7500,7474
2023-03-15,2023,Marzo,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11529
2023-03-16,2023,Marzo,Jueves,Córdoba,1000,2000,3000,3000,9000,8901
2023-03-16,2023,Marzo,Jueves,La Floresta,1000,2000,3000,2000,8000,8005
2023-03-16,2023,Marzo,Jueves,Los Cedros,1000,2000,3000,3000,9000,8851
2023-03-16,2023,Marzo,Jueves,Palermo,1000,2000,3000,1000,7000,6975
2023-03-16,2023,Marzo,Jueves,Santa Ana,1000,2000,3000,5000,11000,10976
2023-03-17,2023,Marzo,Viernes,Córdoba,1000,2000,2000,3000,8000,8065
2023-03-17,2023,Marzo,Viernes,La Floresta,1000,2000,2000,2000,7000,6925
2023-03-17,2023,Marzo,Viernes,Los Cedros,1000,2000,2000,3000,8000,8063
2023-03-17,2023,Marzo,Viernes,Palermo,1000,2000,2000,1000,6000,5973
2023-03-17,2023,Marzo,Viernes,Santa Ana,1000,2000,2000,5000,10000,10123
2023-03-18,2023,Marzo,Sábado,Córdoba,1000,2000,1000,3000,7000,7062
2023-03-18,2023,Marzo,Sábado,La Floresta,1000,2000,1000,2000,6000,5886
2023-03-18,2023,Marzo,Sábado,Los Cedros,1000,2000,1000,3000,7000,7106
2023-03-18,2023,Marzo,Sábado,Palermo,1000,2000,1000,1000,5000,4893
2023-03-18,2023,Marzo,Sábado,Santa Ana,1000,2000,1000,5000,9000,9084
2023-03-19,2023,Marzo,Domingo,Córdoba,1000,2000,1000,3000,7000,7163
2023-03-19,2023,Marzo,Domingo,La Floresta,1000,2000,1000,2000,6000,5977
2023-03-19,2023,Marzo,Domingo,Los Cedros,1000,2000,1000,3000,7000,7026
2023-03-19,2023,Marzo,Domingo,Palermo,1000,2000,1000,1000,5000,4982
2023-03-19,2023,Marzo,Domingo,Santa Ana,1000,2000,1000,5000,9000,9062
2023-03-20,2023,Marzo,Lunes,Córdoba,1000,2000,2000,3000,8000,7930
2023-03-20,2023,Marzo,Lunes,La Floresta,1000,2000,2000,2000,7000,6975
2023-03-20,2023,Marzo,Lunes,Los Cedros,1000,2000,2000,3000,8000,7900
2023-03-20,2023,Marzo,Lunes,Palermo,1000,2000,2000,1000,6000,5964
2023-03-20,2023,Marzo,Lunes,Santa Ana,1000,2000,2000,5000,10000,9904
2023-03-21,2023,Marzo,Martes,Córdoba,1000,2000,3000,3000,9000,8771
2023-03-21,2023,Marzo,Martes,La Floresta,1000,2000,3000,2000,8000,7941
2023-03-21,2023,Marzo,Martes,Los Cedros,1000,2000,3000,3000,9000,8904
2023-03-21,2023,Marzo,Martes,Palermo,1000,2000,3000,1000,7000,6993
2023-03-21,2023,Marzo,Martes,Santa Ana,1000,2000,3000,5000,11000,11081
2023-03-22,2023,Marzo,Miércoles,Córdoba,1000,2000,3500,3000,9500,9321
2023-03-22,2023,Marzo,Miércoles,La Floresta,1000,2000,3500,2000,8500,8431
2023-03-22,2023,Marzo,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9579
2023-03-22,2023,Marzo,Miércoles,Palermo,1000,2000,3500,1000,7500,7632
2023-03-22,2023,Marzo,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11499
2023-03-23,2023,Marzo,Jueves,Córdoba,1000,2000,3000,3000,9000,8893
2023-03-23,2023,Marzo,Jueves,La Floresta,1000,2000,3000,2000,8000,7862
2023-03-23,2023,Marzo,Jueves,Los Cedros,1000,2000,3000,3000,9000,9032
2023-03-23,2023,Marzo,Jueves,Palermo,1000,2000,3000,1000,7000,6908
2023-03-23,2023,Marzo,Jueves,Santa Ana,1000,2000,3000,5000,11000,10939
2023-03-24,2023,Marzo,Viernes,Córdoba,1000,2000,2000,3000,8000,8185
2023-03-24,2023,Marzo,Viernes,La Floresta,1000,2000,2000,2000,7000,6949
2023-03-24,2023,Marzo,Viernes,Los Cedros,1000,2000,2000,3000,8000,7976
2023-03-24,2023,Marzo,Viernes,Palermo,1000,2000,2000,1000,6000,6065
2023-03-24,2023,Marzo,Viernes,Santa Ana,1000,2000,2000,5000,10000,10024
2023-03-25,2023,Marzo,Sábado,Córdoba,1000,2000,1000,3000,7000,7052
2023-03-25,2023,Marzo,Sábado,La Floresta,1000,2000,1000,2000,6000,5945
2023-03-25,2023,Marzo,Sábado,Los Cedros,1000,2000,1000,3000,7000,6913
2023-03-25,2023,Marzo,Sábado,Palermo,1000,2000,1000,1000,5000,4990
2023-03-25,2023,Marzo,Sábado,Santa Ana,1000,2000,1000,5000,9000,9141
2023-03-26,2023,Marzo,Domingo,Córdoba,1000,2000,1000,3000,7000,6998
2023-03-26,2023,Marzo,Domingo,La Floresta,1000,2000,1000,2000,6000,6007
2023-03-26,2023,Marzo,Domingo,Los Cedros,1000,2000,1000,3000,7000,6935
2023-03-26,2023,Marzo,Domingo,Palermo,1000,2000,1000,1000,5000,5061
2023-03-26,2023,Marzo,Domingo,Santa Ana,1000,2000,1000,5000,9000,9126
2023-03-27,2023,Marzo,Lunes,Córdoba,1000,2000,2000,3000,8000,8014
2023-03-27,2023,Marzo,Lunes,La Floresta,1000,2000,2000,2000,7000,6892
2023-03-27,2023,Marzo,Lunes,Los Cedros,1000,2000,2000,3000,8000,8208
2023-03-27,2023,Marzo,Lunes,Palermo,1000,2000,2000,1000,6000,6183
2023-03-27,2023,Marzo,Lunes,Santa Ana,1000,2000,2000,5000,10000,10010
2023-03-28,2023,Marzo,Martes,Córdoba,1000,2000,3000,3000,9000,9008
2023-03-28,2023,Marzo,Martes,La Floresta,1000,2000,3000,2000,8000,7878
2023-03-28,2023,Marzo,Martes,Los Cedros,1000,2000,3000,3000,9000,8950
2023-03-28,2023,Marzo,Martes,Palermo,1000,2000,3000,1000,7000,6992
2023-03-28,2023,Marzo,Martes,Santa Ana,1000,2000,3000,5000,11000,10921
2023-03-29,2023,Marzo,Miércoles,Córdoba,1000,2000,3500,3000,9500,9534
2023-03-29,2023,Marzo,Miércoles,La Floresta,1000,2000,3500,2000,8500,8393
2023-03-29,2023,Marzo,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9455
2023-03-29,2023,Marzo,Miércoles,Palermo,1000,2000,3500,1000,7500,7460
2023-03-29,2023,Marzo,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11578
2023-03-30,2023,Marzo,Jueves,Córdoba,1000,2000,3000,3000,9000,8876
2023-03-30,2023,Marzo,Jueves,La Floresta,1000,2000,3000,2000,8000,8158
2023-03-30,2023,Marzo,Jueves,Los Cedros,1000,2000,3000,3000,9000,9038
2023-03-30,2023,Marzo,Jueves,Palermo,1000,2000,3000,1000,7000,6833
2023-03-30,2023,Marzo,Jueves,Santa Ana,1000,2000,3000,5000,11000,11097
2023-03-31,2023,Marzo,Viernes,Córdoba,1000,2000,2000,3000,8000,7993
2023-03-31,2023,Marzo,Viernes,La Floresta,1000,2000,2000,2000,7000,7146
2023-03-31,2023,Marzo,Viernes,Los Cedros,1000,2000,2000,3000,8000,8061
2023-03-31,2023,Marzo,Viernes,Palermo,1000,2000,2000,1000,6000,6036
2023-03-31,2023,Marzo,Viernes,Santa Ana,1000,2000,2000,5000,10000,10038
2023-04-01,2023,Abril,Sábado,Córdoba,1000,2000,1000,3000,7000,7039
2023-04-01,2023,Abril,Sábado,La Floresta,1000,2000,1000,2000,6000,6040
2023-04-01,2023,Abril,Sábado,Los Cedros,1000,2000,1000,3000,7000,6783
2023-04-01,2023,Abril,Sábado,Palermo,1000,2000,1000,1000,5000,5103
2023-04-01,2023,Abril,Sábado,Santa Ana,1000,2000,1000,5000,9000,8957
2023-04-02,2023,Abril,Domingo,Córdoba,1000,2000,1000,3000,7000,6981
2023-04-02,2023,Abril,Domingo,La Floresta,1000,2000,1000,2000,6000,6056
2023-04-02,2023,Abril,Domingo,Los Cedros,1000,2000,1000,3000,7000,7015
2023-04-02,2023,Abril,Domingo,Palermo,1000,2000,1000,1000,5000,5002
2023-04-02,2023,Abril,Domingo,Santa Ana,1000,2000,1000,5000,9000,9209
2023-04-03,2023,Abril,Lunes,Córdoba,1000,2000,2000,3000,8000,7914
2023-04-03,2023,Abril,Lunes,La Floresta,1000,2000,2000,2000,7000,6986
2023-04-03,2023,Abril,Lunes,Los Cedros,1000,2000,2000,3000,8000,7857
2023-04-03,2023,Abril,Lunes,Palermo,1000,2000,2000,1000,6000,6035
2023-04-03,2023,Abril,Lunes,Santa Ana,1000,2000,2000,5000,10000,9954
2023-04-04,2023,Abril,Martes,Córdoba,1000,2000,3000,3000,9000,9153
2023-04-04,2023,Abril,Martes,La Floresta,1000,2000,3000,2000,8000,8044
2023-04-04,2023,Abril,Martes,Los Cedros,1000,2000,3000,3000,9000,8936
2023-04-04,2023,Abril,Martes,Palermo,1000,2000,3000,1000,7000,6946
2023-04-04,2023,Abril,Martes,Santa Ana,1000,2000,3000,5000,11000,11130
2023-04-05,2023,Abril,Miércoles,Córdoba,1000,2000,3500,3000,9500,9629
2023-04-05,2023,Abril,Miércoles,La Floresta,1000,2000,3500,2000,8500,8717
2023-04-05,2023,Abril,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9428
2023-04-05,2023,Abril,Miércoles,Palermo,1000,2000,3500,1000,7500,7475
2023-04-05,2023,Abril,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11513
2023-04-06,2023,Abril,Jueves,Córdoba,1000,2000,3000,3000,9000,8926
2023-04-06,2023,Abril,Jueves,La Floresta,1000,2000,3000,2000,8000,8107
2023-04-06,2023,Abril,Jueves,Los Cedros,1000,2000,3000,3000,9000,9012
2023-04-06,2023,Abril,Jueves,Palermo,1000,2000,3000,1000,7000,7032
2023-04-06,2023,Abril,Jueves,Santa Ana,1000,2000,3000,5000,11000,10983
2023-04-07,2023,Abril,Viernes,Córdoba,1000,2000,2000,3000,8000,7944
2023-04-07,2023,Abril,Viernes,La Floresta,1000,2000,2000,2000,7000,7068
2023-04-07,2023,Abril,Viernes,Los Cedros,1000,2000,2000,3000,8000,7995
2023-04-07,2023,Abril,Viernes,Palermo,1000,2000,2000,1000,6000,5938
2023-04-07,2023,Abril,Viernes,Santa Ana,1000,2000,2000,5000,10000,10177
2023-04-08,2023,Abril,Sábado,Córdoba,1000,2000,1000,3000,7000,6896
2023-04-08,2023,Abril,Sábado,La Floresta,1000,2000,1000,2000,6000,5932
2023-04-08,2023,Abril,Sábado,Los Cedros,1000,2000,1000,3000,7000,7104
2023-04-08,2023,Abril,Sábado,Palermo,1000,2000,1000,1000,5000,5066
2023-04-08,2023,Abril,Sábado,Santa Ana,1000,2000,1000,5000,9000,9023
2023-04-09,2023,Abril,Domingo,Córdoba,1000,2000,1000,3000,7000,6942
2023-04-09,2023,Abril,Domingo,La Floresta,1000,2000,1000,2000,6000,5910
2023-04-09,2023,Abril,Domingo,Los Cedros,1000,2000,1000,3000,7000,7029
2023-04-09,2023,Abril,Domingo,Palermo,1000,2000,1000,1000,5000,4912
2023-04-09,2023,Abril,Domingo,Santa Ana,1000,2000,1000,5000,9000,8868
2023-04-10,2023,Abril,Lunes,Córdoba,1000,2000,2000,3000,8000,7860
2023-04-10,2023,Abril,Lunes,La Floresta,1000,2000,2000,2000,7000,7091
2023-04-10,2023,Abril,Lunes,Los Cedros,1000,2000,2000,3000,8000,7981
2023-04-10,2023,Abril,Lunes,Palermo,1000,2000,2000,1000,6000,6000
2023-04-10,2023,Abril,Lunes,Santa Ana,1000,2000,2000,5000,10000,10048
2023-04-11,2023,Abril,Martes,Córdoba,1000,2000,3000,3000,9000,8977
2023-04-11,2023,Abril,Martes,La Floresta,1000,2000,3000,2000,8000,7801
2023-04-11,2023,Abril,Martes,Los Cedros,1000,2000,3000,3000,9000,8960
2023-04-11,2023,Abril,Martes,Palermo,1000,2000,3000,1000,7000,7091
2023-04-11,2023,Abril,Martes,Santa Ana,1000,2000,3000,5000,11000,10988
2023-04-12,2023,Abril,Miércoles,Córdoba,1000,2000,3500,3000,9500,9509
2023-04-12,2023,Abril,Miércoles,La Floresta,1000,2000,3500,2000,8500,8498
2023-04-12,2023,Abril,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9382
2023-04-12,2023,Abril,Miércoles,Palermo,1000,2000,3500,1000,7500,7366
2023-04-12,2023,Abril,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11581
2023-04-13,2023,Abril,Jueves,Córdoba,1000,2000,3000,3000,9000,9099
2023-04-13,2023,Abril,Jueves,La Floresta,1000,2000,3000,2000,8000,7984
2023-04-13,2023,Abril,Jueves,Los Cedros,1000,2000,3000,3000,9000,9099
2023-04-13,2023,Abril,Jueves,Palermo,1000,2000,3000,1000,7000,6900
2023-04-13,2023,Abril,Jueves,Santa Ana,1000,2000,3000,5000,11000,10770
2023-04-14,2023,Abril,Viernes,Córdoba,1000,2000,2000,3000,8000,7991
2023-04-14,2023,Abril,Viernes,La Floresta,1000,2000,2000,2000,7000,6975
2023-04-14,2023,Abril,Viernes,Los Cedros,1000,2000,2000,3000,8000,7934
2023-04-14,2023,Abril,Viernes,Palermo,1000,2000,2000,1000,6000,6001
2023-04-14,2023,Abril,Viernes,Santa Ana,1000,2000,2000,5000,10000,10103
2023-04-15,2023,Abril,Sábado,Córdoba,1000,2000,1000,3000,7000,6976
2023-04-15,2023,Abril,Sábado,La Floresta,1000,2000,1000,2000,6000,6059
2023-04-15,2023,Abril,Sábado,Los Cedros,1000,2000,1000,3000,7000,6862
2023-04-15,2023,Abril,Sábado,Palermo,1000,2000,1000,1000,5000,4925
2023-04-15,2023,Abril,Sábado,Santa Ana,1000,2000,1000,5000,9000,8917
2023-04-16,2023,Abril,Domingo,Córdoba,1000,2000,1000,3000,7000,6947
2023-04-16,2023,Abril,Domingo,La Floresta,1000,2000,1000,2000,6000,5989
2023-04-16,2023,Abril,Domingo,Los Cedros,1000,2000,1000,3000,7000,7110
2023-04-16,2023,Abril,Domingo,Palermo,1000,2000,1000,1000,5000,4939
2023-04-16,2023,Abril,Domingo,Santa Ana,1000,2000,1000,5000,9000,8881
2023-04-17,2023,Abril,Lunes,Córdoba,1000,2000,2000,3000,8000,7935
2023-04-17,2023,Abril,Lunes,La Floresta,1000,2000,2000,2000,7000,7090
2023-04-17,2023,Abril,Lunes,Los Cedros,1000,2000,2000,3000,8000,7693
2023-04-17,2023,Abril,Lunes,Palermo,1000,2000,2000,1000,6000,6022
2023-04-17,2023,Abril,Lunes,Santa Ana,1000,2000,2000,5000,10000,10019
2023-04-18,2023,Abril,Martes,Córdoba,1000,2000,3000,3000,9000,9049
2023-04-18,2023,Abril,Martes,La Floresta,1000,2000,3000,2000,8000,8015
2023-04-18,2023,Abril,Martes,Los Cedros,1000,2000,3000,3000,9000,8935
2023-04-18,2023,Abril,Martes,Palermo,1000,2000,3000,1000,7000,6954
2023-04-18,2023,Abril,Martes,Santa Ana,1000,2000,3000,5000,11000,11083
2023-04-19,2023,Abril,Miércoles,Córdoba,1000,2000,3500,3000,9500,9413
2023-04-19,2023,Abril,Miércoles,La Floresta,1000,2000,3500,2000,8500,8401
2023-04-19,2023,Abril,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9492
2023-04-19,2023,Abril,Miércoles,Palermo,1000,2000,3500,1000,7500,7669
2023-04-19,2023,Abril,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11657
2023-04-20,2023,Abril,Jueves,Córdoba,1000,2000,3000,3000,9000,9117
2023-04-20,2023,Abril,Jueves,La Floresta,1000,2000,3000,2000,8000,7920
2023-04-20,2023,Abril,Jueves,Los Cedros,1000,2000,3000,3000,9000,8913
2023-04-20,2023,Abril,Jueves,Palermo,1000,2000,3000,1000,7000,6912
2023-04-20,2023,Abril,Jueves,Santa Ana,1000,2000,3000,5000,11000,10898
2023-04-21,2023,Abril,Viernes,Córdoba,1000,2000,2000,3000,8000,7864
2023-04-21,2023,Abril,Viernes,La Floresta,1000,2000,2000,2000,7000,6965
2023-04-21,2023,Abril,Viernes,Los Cedros,1000,2000,2000,3000,8000,8028
2023-04-21,2023,Abril,Viernes,Palermo,1000,2000,2000,1000,6000,6110
2023-04-21,2023,Abril,Viernes,Santa Ana,1000,2000,2000,5000,10000,9960
2023-04-22,2023,Abril,Sábado,Córdoba,1000,2000,1000,3000,7000,6957
2023-04-22,2023,Abril,Sábado,La Floresta,1000,2000,1000,2000,6000,5896
2023-04-22,2023,Abril,Sábado,Los Cedros,1000,2000,1000,3000,7000,7065
2023-04-22,2023,Abril,Sábado,Palermo,1000,2000,1000,1000,5000,4827
2023-04-22,2023,Abril,Sábado,Santa Ana,1000,2000,1000,5000,9000,8868
2023-04-23,2023,Abril,Domingo,Córdoba,1000,2000,1000,3000,7000,6918
2023-04-23,2023,Abril,Domingo,La Floresta,1000,2000,1000,2000,6000,6000
2023-04-23,2023,Abril,Domingo,Los Cedros,1000,2000,1000,3000,7000,6975
2023-04-23,2023,Abril,Domingo,Palermo,1000,2000,1000,1000,5000,4907
2023-04-23,2023,Abril,Domingo,Santa Ana,1000,2000,1000,5000,9000,9021
2023-04-24,2023,Abril,Lunes,Córdoba,1000,2000,2000,3000,8000,7972
2023-04-24,2023,Abril,Lunes,La Floresta,1000,2000,2000,2000,7000,6966
2023-04-24,2023,Abril,Lunes,Los Cedros,1000,2000,2000,3000,8000,7983
2023-04-24,2023,Abril,Lunes,Palermo,1000,2000,2000,1000,6000,6140
2023-04-24,2023,Abril,Lunes,Santa Ana,1000,2000,2000,5000,10000,10127
2023-04-25,2023,Abril,Martes,Córdoba,1000,2000,3000,3000,9000,8852
2023-04-25,2023,Abril,Martes,La Floresta,1000,2000,3000,2000,8000,7990
2023-04-25,2023,Abril,Martes,Los Cedros,1000,2000,3000,3000,9000,9014
2023-04-25,2023,Abril,Martes,Palermo,1000,2000,3000,1000,7000,6962
2023-04-25,2023,Abril,Martes,Santa Ana,1000,2000,3000,5000,11000,10985
2023-04-26,2023,Abril,Miércoles,Córdoba,1000,2000,3500,3000,9500,9470
2023-04-26,2023,Abril,Miércoles,La Floresta,1000,2000,3500,2000,8500,8418
2023-04-26,2023,Abril,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9576
2023-04-26,2023,Abril,Miércoles,Palermo,1000,2000,3500,1000,7500,7524
2023-04-26,2023,Abril,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11571
2023-04-27,2023,Abril,Jueves,Córdoba,1000,2000,3000,3000,9000,8953
2023-04-27,2023,Abril,Jueves,La Floresta,1000,2000,3000,2000,8000,8016
2023-04-27,2023,Abril,Jueves,Los Cedros,1000,2000,3000,3000,9000,9070
2023-04-27,2023,Abril,Jueves,Palermo,1000,2000,3000,1000,7000,6999
2023-04-27,2023,Abril,Jueves,Santa Ana,1000,2000,3000,5000,11000,11023
2023-04-28,2023,Abril,Viernes,Córdoba,1000,2000,2000,3000,8000,7910
2023-04-28,2023,Abril,Viernes,La Floresta,1000,2000,2000,2000,7000,6942
2023-04-28,2023,Abril,Viernes,Los Cedros,1000,2000,2000,3000,8000,8076
2023-04-28,2023,Abril,Viernes,Palermo,1000,2000,2000,1000,6000,6008
2023-04-28,2023,Abril,Viernes,Santa Ana,1000,2000,2000,5000,10000,9963
2023-04-29,2023,Abril,Sábado,Córdoba,1000,2000,1000,3000,7000,6980
2023-04-29,2023,Abril,Sábado,La Floresta,1000,2000,1000,2000,6000,5883
2023-04-29,2023,Abril,Sábado,Los Cedros,1000,2000,1000,3000,7000,6996
2023-04-29,2023,Abril,Sábado,Palermo,1000,2000,1000,1000,5000,4985
2023-04-29,2023,Abril,Sábado,Santa Ana,1000,2000,1000,5000,9000,9128
2023-04-30,2023,Abril,Domingo,Córdoba,1000,2000,1000,3000,7000,7047
2023-04-30,2023,Abril,Domingo,La Floresta,1000,2000,1000,2000,6000,5950
2023-04-30,2023,Abril,Domingo,Los Cedros,1000,2000,1000,3000,7000,7111
2023-04-30,2023,Abril,Domingo,Palermo,1000,2000,1000,1000,5000,5004
2023-04-30,2023,Abril,Domingo,Santa Ana,1000,2000,1000,5000,9000,9088
2023-05-01,2023,Mayo,Lunes,Córdoba,1000,2500,2000,3000,8500,8408
2023-05-01,2023,Mayo,Lunes,La Floresta,1000,2500,2000,2000,7500,7529
2023-05-01,2023,Mayo,Lunes,Los Cedros,1000,2500,2000,3000,8500,8490
2023-05-01,2023,Mayo,Lunes,Palermo,1000,2500,2000,1000,6500,6428
2023-05-01,2023,Mayo,Lunes,Santa Ana,1000,2500,2000,5000,10500,10550
2023-05-02,2023,Mayo,Martes,Córdoba,1000,2500,3000,3000,9500,9481
2023-05-02,2023,Mayo,Martes,La Floresta,1000,2500,3000,2000,8500,8475
2023-05-02,2023,Mayo,Martes,Los Cedros,1000,2500,3000,3000,9500,9543
2023-05-02,2023,Mayo,Martes,Palermo,1000,2500,3000,1000,7500,7533
2023-05-02,2023,Mayo,Martes,Santa Ana,1000,2500,3000,5000,11500,11334
2023-05-03,2023,Mayo,Miércoles,Córdoba,1000,2500,3500,3000,10000,10196
2023-05-03,2023,Mayo,Miércoles,La Floresta,1000,2500,3500,2000,9000,9242
2023-05-03,2023,Mayo,Miércoles,Los Cedros,1000,2500,3500,3000,10000,10061
2023-05-03,2023,Mayo,Miércoles,Palermo,1000,2500,3500,1000,8000,8138
2023-05-03,2023,Mayo,Miércoles,Santa Ana,1000,2500,3500,5000,12000,12011
2023-05-04,2023,Mayo,Jueves,Córdoba,1000,2500,3000,3000,9500,9485
2023-05-04,2023,Mayo,Jueves,La Floresta,1000,2500,3000,2000,8500,8602
2023-05-04,2023,Mayo,Jueves,Los Cedros,1000,2500,3000,3000,9500,9509
2023-05-04,2023,Mayo,Jueves,Palermo,1000,2500,3000,1000,7500,7516
2023-05-04,2023,Mayo,Jueves,Santa Ana,1000,2500,3000,5000,11500,11352
2023-05-05,2023,Mayo,Viernes,Córdoba,1000,2500,2000,3000,8500,8512
2023-05-05,2023,Mayo,Viernes,La Floresta,1000,2500,2000,2000,7500,7743
2023-05-05,2023,Mayo,Viernes,Los Cedros,1000,2500,2000,3000,8500,8618
2023-05-05,2023,Mayo,Viernes,Palermo,1000,2500,2000,1000,6500,6394
2023-05-05,2023,Mayo,Viernes,Santa Ana,1000,2500,2000,5000,10500,10398
2023-05-06,2023,Mayo,Sábado,Córdoba,1000,2500,1000,3000,7500,7360
2023-05-06,2023,Mayo,Sábado,La Floresta,1000,2500,1000,2000,6500,6549
2023-05-06,2023,Mayo,Sábado,Los Cedros,1000,2500,1000,3000,7500,7489
2023-05-06,2023,Mayo,Sábado,Palermo,1000,2500,1000,1000,5500,5470
2023-05-06,2023,Mayo,Sábado,Santa Ana,1000,2500,1000,5000,9500,9647
2023-05-07,2023,Mayo,Domingo,Córdoba,1000,2500,1000,3000,7500,7430
2023-05-07,2023,Mayo,Domingo,La Floresta,1000,2500,1000,2000,6500,6651
2023-05-07,2023,Mayo,Domingo,Los Cedros,1000,2500,1000,3000,7500,7255
2023-05-07,2023,Mayo,Domingo,Palermo,1000,2500,1000,1000,5500,5435
2023-05-07,2023,Mayo,Domingo,Santa Ana,1000,2500,1000,5000,9500,9585
2023-05-08,2023,Mayo,Lunes,Córdoba,1000,2500,2000,3000,8500,8588
2023-05-08,2023,Mayo,Lunes,La Floresta,1000,2500,2000,2000,7500,7416
